scenario,response,schedule,asymmetry,support,inhibition,seed_7,seed_19,seed_41,seed_73,seed_101,seed_151,seed_211,modal_regime,agreement,seed_disagreement
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,7.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,7.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,8.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,8.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,8.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,8.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,9.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,9.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,9.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,9.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,10.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,10.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,10.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,10.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,11.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,11.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,11.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,11.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,12.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,12.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,12.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,12.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,13.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,13.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,13.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,13.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.25,14.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,0.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,0.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,0.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,0.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,1.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,1.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,1.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,1.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,2.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,2.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,2.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,2.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,3.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,3.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,3.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,3.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,4.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,4.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,4.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,4.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,5.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,5.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,5.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,5.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,6.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,6.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,6.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,6.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,7.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,7.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,7.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,7.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,8.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,8.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,8.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,8.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,9.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,9.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,9.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,9.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,10.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,10.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,10.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,10.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,11.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,11.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,11.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,11.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,12.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,12.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,12.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,12.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,13.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,13.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,13.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,13.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.5,14.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,0.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,0.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,0.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,0.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,1.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,1.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,1.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,1.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,2.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,2.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,2.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,2.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,3.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,3.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,3.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,3.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,4.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,4.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,4.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,4.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,5.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,5.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,5.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,5.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,6.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,6.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,6.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,6.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,7.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,7.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,7.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,7.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,8.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,8.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,8.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,8.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,9.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,9.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,9.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,9.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,10.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,10.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,10.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,10.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,11.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,11.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,11.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,11.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,12.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,12.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,12.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,12.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,13.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,13.25,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,13.5,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,13.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,0.75,14.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,0.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,0.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,0.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,0.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,1.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,1.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,1.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,1.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,2.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,2.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,2.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,2.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,3.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,3.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,3.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,3.75,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,4.0,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,4.25,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,4.5,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,equilibrium,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,4.75,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
logistic_autonomy-first_symmetric,logistic,autonomy-first,0.0,1.0,5.0,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,lock-in,7,False
