scenario,reference,seed,steps,support,inhibition,collapse_threshold,lock_in_gap,observed,mean_autonomy_capacity,mean_coordination_capacity,largest_step_change,period_two_error,oscillation_amplitude
logistic_synchronous_minus10,oscillation,211,600,2.0,12.0,0.1,0.25,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,600,2.0,12.0,0.1,0.3,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,600,2.0,12.0,0.125,0.2,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,600,2.0,12.0,0.125,0.25,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,600,2.0,12.0,0.125,0.3,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.075,0.2,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.075,0.25,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.075,0.3,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.1,0.2,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.1,0.25,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.1,0.3,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.125,0.2,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.125,0.25,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_minus10,oscillation,211,1200,2.0,12.0,0.125,0.3,lock-in,0.9813167748,0.0001515897,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,600,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,7,1200,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,600,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,19,1200,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,600,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,41,1200,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,600,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,73,1200,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,600,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,101,1200,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,600,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,151,1200,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,600,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.075,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.075,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.075,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.1,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.1,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.1,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.125,0.2,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.125,0.25,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,collapse,211,1200,-4.0,4.0,0.125,0.3,collapse,0.0179177300,0.0180544620,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.075,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.075,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.075,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.1,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.1,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.1,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.125,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.125,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,600,0.0,2.0,0.125,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.075,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.075,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.075,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.1,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.1,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.1,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.125,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.125,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,7,1200,0.0,2.0,0.125,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.075,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.075,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.075,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.1,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.1,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.1,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.125,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.125,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,600,0.0,2.0,0.125,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.075,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.075,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.075,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.1,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.1,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.1,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.125,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.125,0.25,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,19,1200,0.0,2.0,0.125,0.3,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
logistic_synchronous_plus10,equilibrium,41,600,0.0,2.0,0.075,0.2,equilibrium,0.8439469994,0.8439469994,0.0000000000,0.0000000000,0.0000000000
